zcta,pct_blk,medhouseholdincome,pct_owner_occ,hispanic,education
00735,0.06505464245761983,20864.0,0.8403971906030516,0.9870062817313484,0.5201438848920863
00736,0.08787662182944528,24099.0,0.8756896551724138,0.9969242099335023,0.4593512214657589
00738,0.08346461861625312,22162.0,0.9482013144240747,0.9919259551004332,0.32530294287362954
00739,0.11878649764990742,23021.0,0.873219131614654,0.9945306936333855,0.4969488342982319
00740,0.07425742574257425,10984.0,0.7993779160186625,1.0,0.3771043771043771
00741,0.25827135162862275,24143.0,1.07532281205165,0.9953834316491408,0.5390295358649789
00745,0.12799801168137195,23882.0,0.907296083022211,0.9926473634066526,0.44061457596280196
00751,0.27256171590449213,18458.0,0.8738392146457946,0.9977235936867664,0.4047186932849365
00754,0.3009564465578731,19320.0,0.8900211352657005,0.9964876256349292,0.57712948947296
00757,0.25007365216537364,20786.0,0.8429820907955019,0.9992634783462634,0.4502509595512253
00765,0.0756282313334135,14942.0,0.9393428812131424,0.9212456414572562,0.41228991596638653
00766,0.07958600999286224,20774.0,0.872348532960752,0.9963418986438258,0.4860426929392447
00767,0.5142766295707473,17390.0,0.875697277495629,0.99879173290938,0.48242015821857603
00769,0.1946421454193475,18994.0,0.8678998073217726,0.9966691339748335,0.3924608603131175
00771,0.4914569118743191,23873.0,0.8424559332040145,0.9970185195802993,0.5096463022508039
00772,0.4385056204540445,16425.0,0.9317629179331307,0.9980714128278598,0.4729498861047836
00773,0.07601719037785344,22216.0,0.8918124356901367,0.9925768822905621,0.4130270133804595
00775,0.02397525135344161,25104.0,0.7730061349693251,0.9164733178654292,0.3654485049833887
00777,0.19646170329526746,22317.0,0.79239065308568,0.9945906394543601,0.5407651301348385
00778,0.11268463900940867,35690.0,0.8408084163898117,0.9664846682591527,0.38615773058072184
00780,0.09626204238921002,23684.0,0.8710330857528696,0.9974566473988439,0.517163504968383
00782,0.09290612944706386,14978.0,0.8682261208576998,0.9981783111873125,0.5505007153075823
00783,0.061172769378659446,19192.0,0.8501566802772766,0.9966500626292639,0.55953125
00784,0.14784255376707697,17821.0,0.8848497884849789,0.9940754768023806,0.36089577950043067
00786,0.4304635761589404,-666666666.0,0.6790123456790124,1.0,1.0
00791,0.14617090947501848,22316.0,0.8639031548055759,0.9890989753881906,0.38778724981467755
00794,0.07343837929093978,19997.0,0.822013515061276,0.9986283061339336,0.5545267489711934
00795,0.07284076722278969,21252.0,0.838947949744581,0.9977301100896606,0.43856675947221885
00901,0.10706347246233638,27426.0,0.967443345036706,0.9544331933810818,0.20641282565130262
00906,0.0,-666666666.0,0.7252747252747253,0.9181286549707602,
00907,0.07833935018050542,38807.0,0.9068874490040797,0.949338146811071,0.1619887730553328
00909,0.15018973437187938,19512.0,0.8878963823135329,0.9768324345915718,0.25074331020812685
00911,0.0695521981761263,34413.0,0.9354485776805251,0.8721927317272357,0.3066008636644047
00912,0.16027595058559282,28011.0,0.9104422147900408,0.9818706882721001,0.26229508196721313
00913,0.04128686327077748,5746.0,0.9125,0.9310991957104557,0.3786407766990291
00915,0.13089700996677742,12921.0,0.9444444444444444,0.9849521203830369,0.5345565749235474
00917,0.10051880674448768,16277.0,0.9779012345679012,0.9907587548638133,0.3636547811993517
00918,0.04794387059052816,31993.0,0.9085549587318223,0.994607938673423,0.19262072707542052
00920,0.19224302858136705,26217.0,0.8606569237447548,0.9931010493361934,0.29461235216819975
00921,0.1671521330177802,20147.0,0.940008854781582,0.9929607379088536,0.24163664436438498
00923,0.14667181169207022,16950.0,0.9455146915742363,0.9935172679915107,0.3893612813921297
00924,0.18481339553482173,19876.0,0.9489185216295674,0.9912737420859713,0.2695367337388863
00925,0.19908616187989556,12880.0,0.9618758434547908,0.9794386422976501,0.26586506346025385
00926,0.10072969543147207,35680.0,0.8895719235497932,0.9867914551607445,0.2229872881355932
00927,0.07078026643244034,36638.0,0.9425539083557951,0.958717610891524,0.07503486750348674
00934,0.4274193548387097,-666666666.0,1.2592592592592593,0.33064516129032256,
00949,0.08420147596188293,29319.0,0.886568211043136,0.990384753170452,0.3389421370252041
00950,,-666666666.0,,,
00951,0.25,20662.0,0.7114093959731543,0.9680851063829787,0.569620253164557
00952,0.20836029506923773,17018.0,0.9201266713581985,0.9997411673353177,0.5679742074153681
00953,0.06240570363577197,28459.0,0.8341518872214643,0.98773777475372,0.4329323764277772
00956,0.06359814595235529,25506.0,0.9339511867818502,0.9920848796562929,0.37663355985363306
00957,0.060322627666294155,26384.0,0.9764848976282181,0.9906467129877071,0.35994071564683466
00959,0.08894376661155641,30418.0,0.8862600265450978,0.9805160831257979,0.24551764025448236
00960,0.14970414201183432,-666666666.0,,0.9923076923076923,0.4117647058823529
00961,0.07512482977757604,34346.0,0.926496634785689,0.9941313792879839,0.24558255107675317
00962,0.09732881491079438,17315.0,0.9246729218977138,0.988388318548789,0.49516728624535317
00965,0.12240356083086053,15407.0,0.9110169491525424,0.9962908011869436,0.6146010186757216
00966,0.03698290652602148,50154.0,0.8271419009370816,0.9780771430386986,0.0888631090487239
00968,0.026880260657073038,47372.0,0.8664788732394366,0.9780070594623947,0.08458498023715415
00969,0.06136104783599089,50730.0,0.8730877409617891,0.9802818906605922,0.16846892369883779
00971,0.07105885832593907,26849.0,0.8643453427065027,0.9971532091097308,0.4309549165779198
00976,0.12211285134720135,33822.0,0.8759637494927635,0.9934215843152467,0.2811578457240416
00979,0.10876220181366603,33503.0,0.9034861956013103,0.9541385086351297,0.13545554335894622
00982,0.1818246060349092,25569.0,0.987250172294969,0.9913787011518621,0.25948450622646974
00983,0.19962133935933063,28472.0,0.8835281111813014,0.9910526155067639,0.22682074711099168
00985,0.19016769473977868,29693.0,0.9509293680297398,0.9946374879885931,0.2678635120675306
00987,0.16016378525932667,33719.0,0.8974358974358975,0.9881528662420382,0.339186336595663
01001,0.03704624564893088,72444.0,0.754233544396996,0.0428269517652909,0.07528369775809576
01002,0.06013248911173737,65013.0,0.7068602904356535,0.07535775720089302,0.02667789946644201
01003,0.05586755160090438,-666666666.0,1.0,0.09466851433155861,0.0
01005,0.004447139680614514,103477.0,0.7603634298693924,0.03456640388114009,0.09833585476550681
01007,0.003397804495556717,101076.0,0.7221564982254521,0.04031625718766336,0.05065294815987337
01008,0.0,79573.0,0.8675889328063241,0.04355251921434671,0.08496732026143791
01009,0.0,64809.0,0.46846846846846846,0.0,0.28378378378378377
01010,0.0407777477720767,84830.0,0.7159015302727878,0.019443694301917364,0.08367071524966262
01011,0.0037537537537537537,75640.0,0.7449799196787149,0.006756756756756757,0.17647058823529413
01012,0.0,68894.0,0.8281938325991189,0.019880715705765408,0.08943089430894309
01013,0.045048218767889385,52721.0,0.7808,0.31731912457615924,0.2253329709160098
01020,0.05484627410109432,61963.0,0.8385820895522388,0.1656461698801459,0.23166877370417194
01022,0.16554809843400448,50134.0,0.788354898336414,0.08053691275167785,0.10260869565217391
01026,0.0,76100.0,0.8281938325991189,0.012138188608776844,0.011673151750972763
01027,0.004009487237406822,64330.0,0.7534019642645841,0.055793991416309016,0.0657163566078763
01028,0.010069571585499816,95284.0,0.7334219710819345,0.07036494568534114,0.14326647564469913
01029,0.0,88750.0,0.7675438596491229,0.015655577299412915,0.3148148148148148
01030,0.014730339748158707,86136.0,0.7805366439727673,0.041656767244792905,0.0738585496866607
01031,0.0,49071.0,0.680921052631579,0.10019023462270134,0.1893939393939394
01032,0.0,83750.0,0.7676767676767676,0.009302325581395349,0.02727272727272727
01033,0.010638297872340425,106821.0,0.8841897233201581,0.028150572831423894,0.14422241529105126
01034,0.011049723756906077,91176.0,0.6843373493975904,0.008538422903063787,0.06862745098039216
01035,0.022671452862270923,101458.0,0.7799467613132209,0.036463253353485735,0.02135774218154081
01036,0.0010018032458425166,99400.0,0.7584325396825397,0.061510719294730516,0.03971631205673759
01037,0.001445086705202312,85250.0,0.8560311284046692,0.031791907514450865,0.10695187165775401
01038,0.0,90893.0,0.7623762376237624,0.07458669742406766,0.02635431918008785
01039,0.017313432835820895,99896.0,0.7306064880112835,0.04537313432835821,0.015189873417721518
01040,0.04028066528066528,45045.0,0.8364095073695392,0.5329002079002079,0.2798089591567852
01050,0.010798303123794832,70800.0,0.7360074626865671,0.02699575780948708,0.030732860520094562
01053,0.08581349206349206,56094.0,0.9901685393258427,0.016865079365079364,0.019867549668874173
01054,0.005016722408026756,97188.0,0.7782485875706214,0.013377926421404682,0.04283054003724395
01056,0.0195249406175772,72563.0,0.8093848488385665,0.09743467933491687,0.24271844660194175
01057,0.00723938223938224,72567.0,0.7601147776183644,0.02931949806949807,0.15086206896551724
01060,0.018430717863105177,70467.0,0.7188385269121813,0.07786310517529216,0.06443392792136876
01062,0.020335536349771224,78526.0,0.7717443536761173,0.07930859176410777,0.09720430107526881
01063,0.0533175355450237,-666666666.0,1.0,0.07543443917851501,
01066,0.0,-666666666.0,0.7647058823529411,0.0,1.0
01068,0.012338062924120914,85078.0,0.776,0.012954966070326958,0.06968641114982578
01069,0.03562570462232244,64300.0,0.7904608788853161,0.085456595264938,0.0690015682174595
01070,0.001610305958132045,71000.0,0.751937984496124,0.017713365539452495,0.06748466257668712
01071,0.028125,94286.0,0.7297297297297297,0.0625,0.06896551724137931
01072,0.008733624454148471,79226.0,0.8735632183908046,0.08224163027656478,0.01440922190201729
01073,0.007957128937966872,110200.0,0.7398619499568594,0.023059434881455017,0.0893719806763285
01074,0.0,81681.0,1.0382165605095541,0.04794520547945205,0.0
01075,0.015511606005207467,82278.0,0.8153657205240175,0.05916569719129134,0.09012345679012346
01077,0.00010761945759793371,100337.0,0.7538377192982456,0.045738269479121824,0.12621857362750127
01079,0.0,65184.0,0.7088607594936709,0.1017274472168906,0.0
01080,0.006151142355008787,80087.0,0.7072625698324022,0.0852372583479789,0.10344827586206896
01081,0.005148741418764302,85938.0,0.6370056497175142,0.043478260869565216,0.03187250996015936
01082,0.015324202662580213,60281.0,0.8195777351247601,0.06876735944832871,0.1594626168224299
01083,0.009255831173639394,81078.0,0.5867237687366167,0.053313587560162905,0.0
01084,0.0,78750.0,0.6590909090909091,0.1485148514851485,0.17391304347826086
01085,0.017451755963082825,74341.0,0.7772936955407483,0.0933716888409445,0.1724993111049876
01088,0.0,60260.0,0.8028985507246377,0.013574660633484163,0.0
01089,0.0378982439092108,60023.0,0.7351185801790482,0.13042271118206428,0.11087061087061087
01092,0.024839743589743588,62500.0,0.7969924812030075,0.049679487179487176,0.26956521739130435
01093,0.0,96500.0,0.8285714285714286,0.0,0.0
01094,0.0,-666666666.0,0.6129032258064516,0.0,0.0
01095,0.031281807694917556,124327.0,0.7112793058888683,0.06778855940829205,0.09179036655558921
01096,0.0,89643.0,0.7400756143667296,0.021964359718193122,0.06143344709897611
01097,0.0,70909.0,0.6538461538461539,0.0,0.0
01098,0.0,86364.0,0.8941176470588236,0.0019193857965451055,0.03591160220994475
01103,0.2357011070110701,20978.0,0.9253835425383543,0.47370848708487084,0.5045317220543807
01104,0.13592525617842074,41402.0,0.858601216333623,0.6224920347885989,0.3837247767118756
01105,0.16707910912429152,23331.0,0.8303880138301959,0.7770415901652431,0.43078112915699923
01106,0.01498452012383901,129339.0,0.6904405652535328,0.05541795665634675,0.07364341085271318
01107,0.12731089044966498,31698.0,0.8613604156825697,0.7986598853636877,0.6009732360097324
01108,0.20226987089157178,41153.0,0.7914422794477627,0.4105190996686598,0.30982367758186397
01109,0.35397861852634277,37887.0,0.9187881338102252,0.42615709621663145,0.30843023255813956
01118,0.17262655078617395,70295.0,0.7884183232497839,0.2613945465401712,0.130619971604354
01119,0.2095921176555821,50729.0,0.84282982791587,0.31420705643700647,0.11479028697571744
01128,0.07209158415841584,79015.0,0.7931338028169014,0.22400990099009901,0.15177065767284992
01129,0.15077755240027046,75944.0,0.8628616726119699,0.24949290060851928,0.05172413793103448
01144,,-666666666.0,,,
01151,0.20757261410788383,47234.0,0.8916484716157205,0.4371369294605809,0.26549413735343386
01201,0.050714096799788416,60060.0,0.8005713712910987,0.0766111258044609,0.10202031476727313
01220,0.00808724421026835,49691.0,0.8619554204660588,0.02438426663399093,0.11170784103114931
01222,0.0,61840.0,0.6851211072664359,0.0,0.2743362831858407
01223,0.007900677200902935,64750.0,0.7923139820114473,0.05191873589164785,0.05756578947368421
01224,0.0,-666666666.0,0.85,0.0,0.0
01225,0.011409189022510022,69069.0,0.7554671968190855,0.01171754548257786,0.15770171149144255
01226,0.006607929515418502,72664.0,0.7925696594427245,0.0368156073001888,0.049075844486934354
01229,0.0,-666666666.0,1.0,0.0,0.0
01230,0.015209541525331,71281.0,0.7996308990245189,0.04759820549294234,0.06501698204754973
01235,0.0053639846743295016,66516.0,0.7635869565217391,0.02567049808429119,0.04136690647482014
01236,0.00857843137254902,77588.0,0.8238636363636364,0.03002450980392157,0.029906542056074768
01237,0.0008576329331046312,78413.0,0.6741903827281649,0.003001715265866209,0.06584992343032159
01238,0.003021685033771774,69840.0,0.7949389179755671,0.026128688233202985,0.030807147258163893
01240,0.021315468940316686,72200.0,0.9527340129749768,0.05054811205846529,0.044986449864498644
01242,0.0,-666666666.0,1.6666666666666667,0.0,0.0
01243,0.0,74688.0,0.8625,0.0,0.0
01244,0.0,53462.0,1.0588235294117647,0.0,0.15384615384615385
01245,0.0,101488.0,0.8760563380281691,0.0311284046692607,0.07754010695187166
01247,0.016747809152872443,51959.0,0.7703385935345488,0.05985069782538137,0.15955056179775282
01253,0.0,93625.0,0.7764976958525346,0.02502844141069397,0.012987012987012988
01254,0.05125628140703518,97500.0,0.8272727272727273,0.004020100502512563,0.020887728459530026
01255,0.016184971098265895,76750.0,0.8187702265372169,0.016184971098265895,0.23076923076923078
01256,0.03672316384180791,51250.0,0.7848484848484848,0.01977401129943503,0.16666666666666666
01257,0.0004916420845624386,64531.0,0.8558736426456071,0.07177974434611603,0.04304635761589404
01258,0.0,92917.0,0.935064935064935,0.006211180124223602,0.0
01259,0.04861111111111111,110417.0,0.726027397260274,0.058333333333333334,0.027972027972027972
01260,0.0,123367.0,0.2345679012345679,0.0,0.0
01262,0.04179471419791026,51875.0,0.9883720930232558,0.049170251997541485,0.0
01264,0.01984126984126984,73333.0,0.88,0.14285714285714285,0.011904761904761904
01266,0.058695652173913045,85406.0,0.8194774346793349,0.041304347826086954,0.025974025974025976
01267,0.03269654665686995,95360.0,0.842581660763479,0.03869703649277492,0.04103428892636313
01270,0.0,99063.0,0.6774193548387096,0.01053740779768177,0.0
01301,0.027484498072733368,52569.0,0.7667887667887668,0.06580637953186973,0.1012292118582791
01330,0.0,74355.0,0.7002840909090909,0.06420233463035019,0.0078125
01331,0.00980533525594809,61990.0,0.7344954128440367,0.04578226387887527,0.11653846153846154
01337,0.0,75938.0,0.6732869910625621,0.011235955056179775,0.07068607068607069
01338,0.0,57344.0,1.0634920634920635,0.05154639175257732,0.0
01339,0.0,65139.0,0.8245614035087719,0.014735432016075016,0.0613107822410148
01340,0.00825082508250825,64097.0,0.7628607277289837,0.030253025302530254,0.07733812949640288
01341,0.0,86875.0,0.7698630136986301,0.016887816646562123,0.024793388429752067
01342,0.02290748898678414,99732.0,0.6588921282798834,0.006167400881057269,0.09259259259259259
01343,0.0,74545.0,0.48333333333333334,0.05921052631578947,0.08695652173913043
01344,0.01767825574543312,66319.0,0.7430249632892805,0.03771361225692398,0.08469055374592833
01346,0.0,99082.0,0.8611111111111112,0.06142506142506143,0.0
01347,0.0,67500.0,1.0,0.0,0.0
01349,0.0,63717.0,0.7737003058103975,0.008391608391608392,0.16666666666666666
01350,0.0,-666666666.0,0.9230769230769231,0.0,0.20833333333333334
01351,0.012110091743119266,100078.0,0.612810707456979,0.0003669724770642202,0.04054054054054054
01354,0.020491803278688523,72500.0,0.7475083056478405,0.000585480093676815,0.05555555555555555
01355,0.0,72064.0,0.9055690072639225,0.006930693069306931,0.02976190476190476
01360,0.0006898930665746809,83750.0,0.7848309975267931,0.055191445325974475,0.10434782608695652
01364,0.009500260281103592,53039.0,0.8245614035087719,0.024466423737636647,0.15249088699878494
01366,0.0043821209465381246,77500.0,0.8362445414847162,0.03680981595092025,0.05194805194805195
01367,0.019027484143763214,67500.0,0.7078651685393258,0.023255813953488372,0.025
01368,0.0,89417.0,0.8039927404718693,0.0,0.05054151624548736
01370,0.0035230352303523035,69643.0,0.7863046044864227,0.044715447154471545,0.05827067669172932
01373,0.0,83826.0,0.8747346072186837,0.05240346729708432,0.0865561694290976
01375,0.00763566948459231,58750.0,0.7941176470588235,0.057540223616034905,0.024163568773234202
01376,0.0014090177133655394,50921.0,0.7941176470588235,0.07367149758454106,0.0660633484162896
01378,0.0,75179.0,0.7460815047021944,0.02099737532808399,0.09774436090225563
01379,0.08913308913308914,60372.0,0.6955380577427821,0.03296703296703297,0.03349282296650718
01380,0.0,72500.0,0.14285714285714285,0.0,0.0
01420,0.06476559881243116,60390.0,0.7468107184276384,0.3002202748647225,0.1400846859562456
01430,0.012032932235592146,103762.0,0.7071461933675852,0.03974034198860038,0.06809701492537314
01431,0.002508623392913139,95536.0,0.7648419429452583,0.022264032612104107,0.07301587301587302
01432,0.0262891809908999,97097.0,0.7370786516853932,0.10364004044489383,0.091324200913242
01434,0.24721603563474387,140391.0,0.23809523809523808,0.10155902004454342,0.0
01436,0.0021780560849441874,75833.0,0.6212361331220285,0.038660495507759324,0.16455696202531644
01438,0.00821917808219178,77381.0,0.9435483870967742,0.0,0.0
01440,0.025199436884091975,53400.0,0.7668463611859838,0.09028625058657908,0.18332470222682548
01450,0.005615974326974505,169643.0,0.6392670157068063,0.03752897129613122,0.0726960503720664
01451,0.0,174444.0,0.592326139088729,0.08662194159431728,0.019653179190751446
01452,0.022130013831258646,105938.0,0.7118537200504413,0.03250345781466114,0.1
01453,0.06607939647637885,69525.0,0.7238489047831917,0.15568793412760476,0.20452476921076582
01460,0.001490609162277651,140511.0,0.6812214611872146,0.019874788830368677,0.09939024390243903
01462,0.011924165737325212,101540.0,0.7569147740049471,0.06605473106288068,0.12075471698113208
01463,0.010677372512172205,111827.0,0.7157894736842105,0.030579994874861193,0.0827186512118019
01464,0.07864864864864865,111875.0,0.7070362473347548,0.09702702702702702,0.1032
01468,0.0,98925.0,0.6263871763255241,0.0,0.07423580786026202
01469,0.020189864955207915,103984.0,0.7092900035323207,0.036903329322101885,0.045202952029520294
01473,0.0,107738.0,0.7424727738629084,0.019023073146784485,0.049577464788732394
01474,0.0,108068.0,0.8411764705882353,0.07867867867867868,0.08116883116883117
01475,0.008550330353672756,85000.0,0.6427804616210413,0.038962300816167895,0.2113970588235294
01501,0.004795013186286262,94267.0,0.8047138047138047,0.049988012467034285,0.12231954092419209
01503,0.010523150932050512,106908.0,0.8443935926773455,0.012928442573662057,0.009483667017913594
01504,0.047562037440139315,89129.0,0.6874032008260196,0.03167174575533304,0.06203007518796992
01505,0.0,127833.0,0.7061068702290076,0.03284823284823285,0.022857142857142857
01506,0.0026200873362445414,75329.0,0.7455197132616488,0.010771470160116448,0.1015625
01507,0.007286658653846154,106558.0,0.6978643216080402,0.05513822115384615,0.04785397138628515
01510,0.021220681952565535,84938.0,0.7330751355538342,0.1472307995532488,0.12942366026289182
01515,0.012745098039215686,70660.0,0.665868263473054,0.043137254901960784,0.06889352818371608
01516,0.0030481166993250597,133854.0,0.6240956275558351,0.05225342913128674,0.09283551967709384
01518,0.009093664746892998,78673.0,0.6515625,0.025462261291300393,0.08126410835214447
01519,0.02137424600052452,128824.0,0.6123680241327301,0.03134015211119853,0.018656716417910446
01520,0.0318170964660936,128245.0,0.6596910812157449,0.047098853868194845,0.076980014803849
01521,0.005403319181783096,82500.0,0.779385171790235,0.042454650714010035,0.12126865671641791
01522,0.01719986240110079,109867.0,0.6678170836928387,0.037495700034399726,0.060851926977687626
01523,0.054551979901902144,109651.0,0.7172438414851838,0.0930733341308769,0.08150684931506849
01524,0.041613722998729355,80702.0,0.7422018348623853,0.027318932655654382,0.21034077555816685
01525,0.0,-666666666.0,1.0,0.0,
01527,0.01388587546105446,96672.0,0.681703775411423,0.01865914515079193,0.09029165001997602
01529,0.007896399241945672,82131.0,0.7482352941176471,0.0003158559696778269,0.149812734082397
01531,0.014258555133079848,86667.0,0.8186046511627907,0.0028517110266159697,0.10683760683760683
01532,0.038641461070169816,148010.0,0.6504768632991875,0.03511694969561038,0.07223264540337711
01534,0.03939050089155455,115439.0,0.7613012251795521,0.0619225158048306,0.08699397071490095
01535,0.013033424427159974,77313.0,0.7934147636749868,0.011982341812066429,0.12939841089670828
01536,0.032208374177286093,89886.0,0.7642415923129718,0.1153900014003641,0.07082630691399663
01537,0.0428169014084507,61514.0,0.795134443021767,0.0005633802816901409,0.06741573033707865
01540,0.012056553040159597,110195.0,0.6552156469408225,0.04865990111891751,0.14575163398692811
01541,0.005139920045688178,148438.0,0.7311248073959938,0.01599086236436322,0.024793388429752067
01542,0.047619047619047616,88295.0,0.7852822580645161,0.03224596925384327,0.03918495297805643
01543,0.005117935024477081,132000.0,0.5838794233289646,0.02614597240765465,0.05543710021321962
01545,0.022642396385573634,117909.0,0.6561413673232909,0.04969836253950014,0.08287671232876713
01550,0.04426684804171626,50414.0,0.7875669579926698,0.340758374426118,0.22676864244741873
01560,0.016760946993505135,89779.0,0.6272344900105152,0.05929184998952441,0.059282371294851796
01561,0.0,-666666666.0,0.0,0.0,
01562,0.014294073392961631,68559.0,0.8231777863478597,0.03485747722143275,0.12513181019332162
01564,0.011977542108546475,119000.0,0.7887931034482759,0.032938240798502806,0.017890191239975324
01566,0.009681881051175657,105417.0,0.7348659003831418,0.02996772706316275,0.03711484593837535
01568,0.0603117812420138,141250.0,0.6744624669935874,0.040633784819831334,0.06112295664534471
01569,0.007241181531402352,115304.0,0.7604655528440023,0.02107829079437912,0.12525922853587723
01570,0.050271739130434784,64305.0,0.8088751011599676,0.14407835144927536,0.12462552426602756
01571,0.032464255677039526,75465.0,0.7108835437008811,0.032464255677039526,0.14427600627286985
01581,0.035214255409418756,118185.0,0.6162907268170426,0.07056993353132512,0.031491002570694086
01583,0.03733403444196135,94464.0,0.795617816091954,0.06756934402523991,0.1388888888888889
01585,0.0,71667.0,0.6834349593495935,0.017886513157894735,0.11688311688311688
01588,0.0015677052714089751,81438.0,0.7028714107365793,0.1455026455026455,0.0965166908563135
